Date,Ticker,Adj Close,Volume
2019-08-01,AAPL,49.94954299926758,216071600.0
2019-08-02,AAPL,48.892704010009766,163448400.0
2019-08-05,AAPL,46.33327865600586,209572000.0
2019-08-06,AAPL,47.21038818359375,143299200.0
2019-08-07,AAPL,47.69927215576172,133457600.0
2019-08-08,AAPL,48.75131607055664,108038000.0
2019-08-09,AAPL,48.349578857421875,98478800.0
2019-08-12,AAPL,48.226905822753906,89927600.0
2019-08-13,AAPL,50.269229888916016,188874000.0
2019-08-14,AAPL,48.77296447753906,146189600.0
2019-08-15,AAPL,48.530006408691406,108909600.0
2019-08-16,AAPL,49.67505645751953,110481600.0
2019-08-19,AAPL,50.60120391845703,97654400.0
2019-08-20,AAPL,50.60361099243164,107537200.0
2019-08-21,AAPL,51.15207290649414,86141600.0
2019-08-22,AAPL,51.10877227783203,89014800.0
2019-08-23,AAPL,48.74650573730469,187272000.0
2019-08-26,AAPL,49.67265319824219,104174400.0
2019-08-27,AAPL,49.112152099609375,103493200.0
2019-08-28,AAPL,49.441715240478516,63755200.0
2019-08-29,AAPL,50.27885055541992,83962000.0
2019-08-30,AAPL,50.213905334472656,84573600.0
2019-09-03,AAPL,49.48260498046875,80092000.0
2019-09-04,AAPL,50.322147369384766,76752400.0
2019-09-05,AAPL,51.3060302734375,95654800.0
2019-09-06,AAPL,51.30121994018555,77449200.0
2019-09-09,AAPL,51.5201301574707,109237600.0
2019-09-10,AAPL,52.12873458862305,127111600.0
2019-09-11,AAPL,53.786170959472656,177158400.0
2019-09-12,AAPL,53.6658821105957,128906800.0
2019-09-13,AAPL,52.621883392333984,159053200.0
2019-09-16,AAPL,52.898521423339844,84632400.0
2019-09-17,AAPL,53.09095764160156,73274800.0
2019-09-18,AAPL,53.58892059326172,101360000.0
2019-09-19,AAPL,53.15351104736328,88242400.0
2019-09-20,AAPL,52.37650680541992,221652400.0
2019-09-23,AAPL,52.614654541015625,76662000.0
2019-09-24,AAPL,52.364471435546875,124763200.0
2019-09-25,AAPL,53.170352935791016,87613600.0
2019-09-26,AAPL,52.896114349365234,75334000.0
2019-09-27,AAPL,52.63872146606445,101408000.0
2019-09-30,AAPL,53.877593994140625,103909600.0
2019-10-01,AAPL,54.0267219543457,139223200.0
2019-10-02,AAPL,52.67240524291992,138449200.0
2019-10-03,AAPL,53.11983871459961,114426000.0
2019-10-04,AAPL,54.60887908935547,138478800.0
2019-10-07,AAPL,54.620906829833984,122306000.0
2019-10-08,AAPL,53.98103713989258,111820000.0
2019-10-09,AAPL,54.61369705200195,74770400.0
2019-10-10,AAPL,55.34980392456055,113013600.0
2019-10-11,AAPL,56.82200622558594,166795600.0
2019-10-14,AAPL,56.740203857421875,96427600.0
2019-10-15,AAPL,56.60791015625,87360000.0
2019-10-16,AAPL,56.3793830871582,73903200.0
2019-10-17,AAPL,56.598289489746094,67585200.0
2019-10-18,AAPL,56.870121002197266,97433600.0
2019-10-21,AAPL,57.85639190673828,87247200.0
2019-10-22,AAPL,57.72409439086914,82293600.0
2019-10-23,AAPL,58.49869155883789,75828800.0
2019-10-24,AAPL,58.59492111206055,69275200.0
2019-10-25,AAPL,59.31658935546875,73477200.0
2019-10-28,AAPL,59.91075897216797,96572800.0
2019-10-29,AAPL,58.52515411376953,142839600.0
2019-10-30,AAPL,58.51792907714844,124522000.0
2019-10-31,AAPL,59.841007232666016,139162000.0
2019-11-01,AAPL,61.539337158203125,151125200.0
2019-11-04,AAPL,61.94346237182617,103272000.0
2019-11-05,AAPL,61.854461669921875,79897600.0
2019-11-06,AAPL,61.88093566894531,75864400.0
2019-11-07,AAPL,62.59510803222656,94940400.0
2019-11-08,AAPL,62.76642608642578,69986400.0
2019-11-11,AAPL,63.26344680786133,81821200.0
2019-11-12,AAPL,63.20553207397461,87388800.0
2019-11-13,AAPL,63.811161041259766,102734400.0
2019-11-14,AAPL,63.36961364746094,89182800.0
2019-11-15,AAPL,64.12239837646484,100206400.0
2019-11-18,AAPL,64.44571685791016,86703200.0
2019-11-19,AAPL,64.25029754638672,76167200.0
2019-11-20,AAPL,63.5023307800293,106234400.0
2019-11-21,AAPL,63.21760940551758,121395200.0
2019-11-22,AAPL,63.16210174560547,65325200.0
2019-11-25,AAPL,64.26960754394531,84020400.0
2019-11-26,AAPL,63.76771545410156,105207600.0
2019-11-27,AAPL,64.62427520751953,65235600.0
2019-11-29,AAPL,64.4819107055664,46617600.0
2019-12-02,AAPL,63.73635482788086,94487200.0
2019-12-03,AAPL,62.599945068359375,114430400.0
2019-12-04,AAPL,63.15245819091797,67181600.0
2019-12-05,AAPL,64.07899475097656,74424400.0
2019-12-06,AAPL,65.31674194335938,106075600.0
2019-12-09,AAPL,64.40229034423828,128042400.0
2019-12-10,AAPL,64.7786865234375,90420400.0
2019-12-11,AAPL,65.33123779296875,78756800.0
2019-12-12,AAPL,65.49768829345703,137310400.0
2019-12-13,AAPL,66.38802337646484,133587600.0
2019-12-16,AAPL,67.52445220947266,128186000.0
2019-12-17,AAPL,67.65715026855469,114158400.0
2019-12-18,AAPL,67.49549102783203,116028400.0
2019-12-19,AAPL,67.56307220458984,98369200.0
2019-12-20,AAPL,67.42313385009766,275978000.0
2019-12-23,AAPL,68.52336120605469,98572000.0
2019-12-24,AAPL,68.5885009765625,48478800.0
2019-12-26,AAPL,69.94930267333984,93121200.0
2019-12-27,AAPL,69.92276763916016,146266000.0
2019-12-30,AAPL,70.33776092529297,144114400.0
2019-12-31,AAPL,70.85166931152344,100805600.0
2020-01-02,AAPL,72.46825408935547,135480400.0
2020-01-03,AAPL,71.76373291015625,146322800.0
2020-01-06,AAPL,72.3355484008789,118387200.0
2020-01-07,AAPL,71.995361328125,108872000.0
2020-01-08,AAPL,73.15350341796875,132079200.0
2020-01-09,AAPL,74.70733642578125,170108400.0
2020-01-10,AAPL,74.87622833251953,140644800.0
2020-01-13,AAPL,76.47590637207031,121532000.0
2020-01-14,AAPL,75.44322967529297,161954400.0
2020-01-15,AAPL,75.11991119384766,121923600.0
2020-01-16,AAPL,76.0609130859375,108829200.0
2020-01-17,AAPL,76.90298461914062,137816400.0
2020-01-21,AAPL,76.38182830810547,110843200.0
2020-01-22,AAPL,76.65447235107422,101832400.0
2020-01-23,AAPL,77.02362823486328,104472000.0
2020-01-24,AAPL,76.8016357421875,146537600.0
2020-01-27,AAPL,74.54326629638672,161940000.0
2020-01-28,AAPL,76.65204620361328,162234000.0
2020-01-29,AAPL,78.25655364990234,216229200.0
2020-01-30,AAPL,78.14315795898438,126743200.0
2020-01-31,AAPL,74.6783676147461,199588400.0
2020-02-03,AAPL,74.4732894897461,173788400.0
2020-02-04,AAPL,76.93193054199219,136616400.0
2020-02-05,AAPL,77.55925750732422,118826800.0
2020-02-06,AAPL,78.46649169921875,105425600.0
2020-02-07,AAPL,77.39990234375,117684000.0
2020-02-10,AAPL,77.76750946044922,109348800.0
2020-02-11,AAPL,77.2983169555664,94323200.0
2020-02-12,AAPL,79.13397979736328,113730400.0
2020-02-13,AAPL,78.5704574584961,94747600.0
2020-02-14,AAPL,78.5898208618164,80113600.0
2020-02-18,AAPL,77.15079498291016,152531200.0
2020-02-19,AAPL,78.26815032958984,93984000.0
2020-02-20,AAPL,77.4651870727539,100566000.0
2020-02-21,AAPL,75.71178436279297,129554000.0
2020-02-24,AAPL,72.1154556274414,222195200.0
2020-02-25,AAPL,69.6727066040039,230673600.0
2020-02-26,AAPL,70.77796936035156,198054800.0
2020-02-27,AAPL,66.15135955810547,320605600.0
2020-02-28,AAPL,66.11267852783203,426510000.0
2020-03-02,AAPL,72.26781463623047,341397200.0
2020-03-03,AAPL,69.9726333618164,319475600.0
2020-03-04,AAPL,73.2182846069336,219178400.0
2020-03-05,AAPL,70.84329223632812,187572800.0
2020-03-06,AAPL,69.90249633789062,226176800.0
2020-03-09,AAPL,64.37376403808594,286744800.0
2020-03-10,AAPL,69.01005554199219,285290000.0
2020-03-11,AAPL,66.6133041381836,255598800.0
2020-03-12,AAPL,60.03491973876953,418474000.0
2020-03-13,AAPL,67.22761535644531,370732000.0
2020-03-16,AAPL,58.578975677490234,322423600.0
2020-03-17,AAPL,61.15470886230469,324056000.0
2020-03-18,AAPL,59.65763473510742,300233600.0
2020-03-19,AAPL,59.200531005859375,271857200.0
2020-03-20,AAPL,55.4421501159668,401693200.0
2020-03-23,AAPL,54.26432800292969,336752800.0
2020-03-24,AAPL,59.708431243896484,287531200.0
2020-03-25,AAPL,59.3795051574707,303602000.0
2020-03-26,AAPL,62.50423049926758,252087200.0
2020-03-27,AAPL,59.916419982910156,204216800.0
2020-03-30,AAPL,61.62631607055664,167976400.0
2020-03-31,AAPL,61.500553131103516,197002000.0
2020-04-01,AAPL,58.264564514160156,176218400.0
2020-04-02,AAPL,59.23680877685547,165934000.0
2020-04-03,AAPL,58.38549041748047,129880000.0
2020-04-06,AAPL,63.47890853881836,201820400.0
2020-04-07,AAPL,62.7436637878418,202887200.0
2020-04-08,AAPL,64.34956359863281,168895200.0
2020-04-09,AAPL,64.81391906738281,161834800.0
2020-04-13,AAPL,66.08607482910156,131022800.0
2020-04-14,AAPL,69.42361450195312,194994800.0
2020-04-15,AAPL,68.78997039794922,131154400.0
2020-04-16,AAPL,69.33656311035156,157125200.0
2020-04-17,AAPL,68.39573669433594,215250000.0
2020-04-20,AAPL,66.97606658935547,130015200.0
2020-04-21,AAPL,64.90583038330078,180991600.0
2020-04-22,AAPL,66.77533721923828,116862400.0
2020-04-23,AAPL,66.51657104492188,124814400.0
2020-04-24,AAPL,68.43685150146484,126161200.0
2020-04-27,AAPL,68.4852294921875,117087600.0
2020-04-28,AAPL,67.3751449584961,112004800.0
2020-04-29,AAPL,69.58808898925781,137280800.0
2020-04-30,AAPL,71.0561294555664,183064000.0
2020-05-01,AAPL,69.91213989257812,240616800.0
2020-05-04,AAPL,70.90133666992188,133568000.0
2020-05-05,AAPL,71.96546936035156,147751200.0
2020-05-06,AAPL,72.7079849243164,142333600.0
2020-05-07,AAPL,73.46014404296875,115215200.0
2020-05-08,AAPL,75.20860290527344,133838400.0
2020-05-11,AAPL,76.39202117919922,145946400.0
2020-05-12,AAPL,75.51902770996094,162301200.0
2020-05-13,AAPL,74.60718536376953,200622400.0
2020-05-14,AAPL,75.06552124023438,158929200.0
2020-05-15,AAPL,74.62174987792969,166348400.0
2020-05-18,AAPL,76.37989807128906,135178400.0
2020-05-19,AAPL,75.93852996826172,101729600.0
2020-05-20,AAPL,77.41542053222656,111504800.0
2020-05-21,AAPL,76.8382568359375,102688800.0
2020-05-22,AAPL,77.33296966552734,81803200.0
2020-05-26,AAPL,76.80914306640625,125522000.0
2020-05-27,AAPL,77.1437759399414,112945200.0
2020-05-28,AAPL,77.17774200439453,133560800.0
2020-05-29,AAPL,77.10258483886719,153532400.0
2020-06-01,AAPL,78.05077362060547,80791200.0
2020-06-02,AAPL,78.41211700439453,87642800.0
2020-06-03,AAPL,78.84375762939453,104491200.0
2020-06-04,AAPL,78.16474151611328,87560400.0
2020-06-05,AAPL,80.39098358154297,137250400.0
2020-06-08,AAPL,80.86629486083984,95654400.0
2020-06-09,AAPL,83.41986846923828,147712400.0
2020-06-10,AAPL,85.56605529785156,166651600.0
2020-06-11,AAPL,81.45799255371094,201662400.0
2020-06-12,AAPL,82.16124725341797,200146000.0
2020-06-15,AAPL,83.1773681640625,138808800.0
2020-06-16,AAPL,85.38176727294922,165428800.0
2020-06-17,AAPL,85.26292419433594,114406400.0
2020-06-18,AAPL,85.29688262939453,96820400.0
2020-06-19,AAPL,84.80944061279297,264476000.0
2020-06-22,AAPL,87.02838134765625,135445200.0
2020-06-23,AAPL,88.885986328125,212155600.0
2020-06-24,AAPL,87.31694793701172,192623200.0
2020-06-25,AAPL,88.47614288330078,137522400.0
2020-06-26,AAPL,85.75763702392578,205256800.0
2020-06-29,AAPL,87.73406219482422,130646000.0
2020-06-30,AAPL,88.46643829345703,140223200.0
2020-07-01,AAPL,88.29910278320312,110737200.0
2020-07-02,AAPL,88.29910278320312,114041600.0
2020-07-06,AAPL,90.66112518310547,118655600.0
2020-07-07,AAPL,90.37983703613281,112424400.0
2020-07-08,AAPL,92.48477172851562,117092000.0
2020-07-09,AAPL,92.88250732421875,125642800.0
2020-07-10,AAPL,93.04496002197266,90257200.0
2020-07-13,AAPL,92.61573028564453,191649200.0
2020-07-14,AAPL,94.14838409423828,170989200.0
2020-07-15,AAPL,94.79586791992188,153198000.0
2020-07-16,AAPL,93.62943267822266,110577600.0
2020-07-17,AAPL,93.44024658203125,92186800.0
2020-07-20,AAPL,95.4094009399414,90318000.0
2020-07-21,AAPL,94.09260559082031,103433200.0
2020-07-22,AAPL,94.35694122314453,89001600.0
2020-07-23,AAPL,90.06212615966797,197004400.0
2020-07-24,AAPL,89.83904266357422,185438800.0
2020-07-27,AAPL,91.96823120117188,121214000.0
2020-07-28,AAPL,90.45742797851562,103625600.0
2020-07-29,AAPL,92.19134521484375,90329200.0
2020-07-30,AAPL,93.3068618774414,158130000.0
2020-07-31,AAPL,103.07504272460938,374336800.0
2020-08-03,AAPL,105.67228698730469,308151200.0
2020-08-04,AAPL,106.37799072265625,173071600.0
2020-08-05,AAPL,106.76358032226562,121776800.0
2020-08-06,AAPL,110.48847961425781,202428800.0
2020-08-07,AAPL,107.97643280029297,198045600.0
2020-08-10,AAPL,109.54585266113281,212403600.0
2020-08-11,AAPL,106.28797912597656,187902400.0
2020-08-12,AAPL,109.82039642333984,165598000.0
2020-08-13,AAPL,111.763916015625,210082000.0
2020-08-14,AAPL,111.66432189941406,165565200.0
2020-08-17,AAPL,111.3727798461914,119561600.0
2020-08-18,AAPL,112.30084991455078,105633600.0
2020-08-19,AAPL,112.44173431396484,145538000.0
2020-08-20,AAPL,114.9367904663086,126907200.0
2020-08-21,AAPL,120.85975646972656,338054800.0
2020-08-24,AAPL,122.30525970458984,345937600.0
2020-08-25,AAPL,121.3019027709961,211495600.0
2020-08-26,AAPL,122.95148468017578,163022400.0
2020-08-27,AAPL,121.48167419433594,155552400.0
2020-08-28,AAPL,121.28490447998047,187630000.0
2020-08-31,AAPL,125.39793395996094,225702700.0
2020-09-01,AAPL,130.3928680419922,151948100.0
2020-09-02,AAPL,127.69129943847656,200119000.0
2020-09-03,AAPL,117.46826934814453,257599600.0
2020-09-04,AAPL,117.5459976196289,332607200.0
2020-09-08,AAPL,109.6357421875,231366600.0
2020-09-09,AAPL,114.00871276855469,176940500.0
2020-09-10,AAPL,110.28683471679688,182274400.0
2020-09-11,AAPL,108.8388900756836,180860300.0
2020-09-14,AAPL,112.10404205322266,140150100.0
2020-09-15,AAPL,112.2789535522461,184642000.0
2020-09-16,AAPL,108.96521759033203,154679000.0
2020-09-17,AAPL,107.22574615478516,178011000.0
2020-09-18,AAPL,103.82453918457031,287104900.0
2020-09-21,AAPL,106.97307586669922,195713800.0
2020-09-22,AAPL,108.65422821044922,183055400.0
2020-09-23,AAPL,104.09661865234375,150718700.0
2020-09-24,AAPL,105.16556549072266,167743300.0
2020-09-25,AAPL,109.11099243164062,149981400.0
2020-09-28,AAPL,111.71534729003906,137672400.0
2020-09-29,AAPL,110.86990356445312,99382200.0
2020-09-30,AAPL,112.5413589477539,142675200.0
2020-10-01,AAPL,113.49369812011719,116120400.0
2020-10-02,AAPL,109.83008575439453,144712000.0
2020-10-05,AAPL,113.21187591552734,106243800.0
2020-10-06,AAPL,109.9661636352539,161498200.0
2020-10-07,AAPL,111.83195495605469,96849000.0
2020-10-08,AAPL,111.72505950927734,83477200.0
2020-10-09,AAPL,113.66861724853516,100506900.0
2020-10-12,AAPL,120.88892364501953,240226800.0
2020-10-13,AAPL,117.68203735351562,262330500.0
2020-10-14,AAPL,117.76950073242188,150712000.0
2020-10-15,AAPL,117.30304718017578,112559200.0
2020-10-16,AAPL,115.66075134277344,115393800.0
2020-10-19,AAPL,112.70654296875,120639300.0
2020-10-20,AAPL,114.1933822631836,124423700.0
2020-10-21,AAPL,113.57141876220703,89946000.0
2020-10-22,AAPL,112.48303985595703,101988000.0
2020-10-23,AAPL,111.79309844970703,82572600.0
2020-10-26,AAPL,111.80281066894531,111850700.0
2020-10-27,AAPL,113.30905151367188,92276800.0
2020-10-28,AAPL,108.06147003173828,143937800.0
2020-10-29,AAPL,112.065185546875,146129200.0
2020-10-30,AAPL,105.78751373291016,190272600.0
2020-11-02,AAPL,105.70004272460938,122866900.0
2020-11-03,AAPL,107.3228988647461,107624400.0
2020-11-04,AAPL,111.70561981201172,138235500.0
2020-11-05,AAPL,115.67046356201172,126387100.0
2020-11-06,AAPL,115.53904724121094,114457900.0
2020-11-09,AAPL,113.2319564819336,154515300.0
2020-11-10,AAPL,112.89127349853516,138023400.0
2020-11-11,AAPL,116.31783294677734,112295000.0
2020-11-12,AAPL,116.0452651977539,103162300.0
2020-11-13,AAPL,116.09392547607422,81581900.0
2020-11-16,AAPL,117.10631561279297,91183000.0
2020-11-17,AAPL,116.22047424316406,74271000.0
2020-11-18,AAPL,114.89656066894531,76322100.0
2020-11-19,AAPL,115.4903793334961,74113000.0
2020-11-20,AAPL,114.22489166259766,73604300.0
2020-11-23,AAPL,110.82754516601562,127959300.0
2020-11-24,AAPL,112.11248779296875,113874200.0
2020-11-25,AAPL,112.94965362548828,76499200.0
2020-11-27,AAPL,113.49478912353516,46691300.0
2020-11-30,AAPL,115.8895034790039,169410200.0
2020-12-01,AAPL,119.46208190917969,127728200.0
2020-12-02,AAPL,119.8125228881836,89004200.0
2020-12-03,AAPL,119.67623138427734,78967600.0
2020-12-04,AAPL,119.00455474853516,78260400.0
2020-12-07,AAPL,120.4647216796875,86712000.0
2020-12-08,AAPL,121.07799530029297,82225500.0
2020-12-09,AAPL,118.5470199584961,115089200.0
2020-12-10,AAPL,119.96824645996094,81312200.0
2020-12-11,AAPL,119.16029357910156,86939800.0
2020-12-14,AAPL,118.5470199584961,79184500.0
2020-12-15,AAPL,124.48507690429688,157243700.0
2020-12-16,AAPL,124.41694641113281,98208600.0
2020-12-17,AAPL,125.28330993652344,94359800.0
2020-12-18,AAPL,123.29747009277344,192541500.0
2020-12-21,AAPL,124.8257827758789,121251600.0
2020-12-22,AAPL,128.37890625,168904800.0
2020-12-23,AAPL,127.48330688476562,88223700.0
2020-12-24,AAPL,128.46649169921875,54930100.0
2020-12-28,AAPL,133.06121826171875,124486200.0
2020-12-29,AAPL,131.2895050048828,121047300.0
2020-12-30,AAPL,130.17005920410156,96452100.0
2020-12-31,AAPL,129.16738891601562,99116600.0
2021-01-04,AAPL,125.97445678710938,143301900.0
2021-01-05,AAPL,127.53202056884766,97664900.0
2021-01-06,AAPL,123.23905181884766,155088000.0
2021-01-07,AAPL,127.44437408447266,109578200.0
2021-01-08,AAPL,128.54437255859375,105158200.0
2021-01-11,AAPL,125.55585479736328,100384500.0
2021-01-12,AAPL,125.38068389892578,91951100.0
2021-01-13,AAPL,127.41512298583984,88636800.0
2021-01-14,AAPL,125.48774719238281,90221800.0
2021-01-15,AAPL,123.76473236083984,111598500.0
2021-01-19,AAPL,124.4364242553711,90757300.0
2021-01-20,AAPL,128.52488708496094,104319500.0
2021-01-21,AAPL,133.2364044189453,120150900.0
2021-01-22,AAPL,135.37802124023438,114459400.0
2021-01-25,AAPL,139.1258087158203,157611700.0
2021-01-26,AAPL,139.3594512939453,98390600.0
2021-01-27,AAPL,138.2886199951172,140843800.0
2021-01-28,AAPL,133.4506072998047,142621100.0
2021-01-29,AAPL,128.456787109375,177523800.0
2021-02-01,AAPL,130.57891845703125,106239800.0
2021-02-02,AAPL,131.40631103515625,83305400.0
2021-02-03,AAPL,130.3842010498047,89880900.0
2021-02-04,AAPL,133.74258422851562,84183100.0
2021-02-05,AAPL,133.32827758789062,75693800.0
2021-02-08,AAPL,133.47451782226562,71297200.0
2021-02-09,AAPL,132.59707641601562,76774200.0
2021-02-10,AAPL,131.9926300048828,73046600.0
2021-02-11,AAPL,131.73915100097656,64280000.0
2021-02-12,AAPL,131.97312927246094,60145100.0
2021-02-16,AAPL,129.84786987304688,80576300.0
2021-02-17,AAPL,127.55683135986328,97918500.0
2021-02-18,AAPL,126.4551773071289,96856700.0
